trainer	loss	sampler	filterer	num_negs_per_pos	time	frequency
lcwa	softplus	none	none	0	0.03425804000000099	87.57068413721022
lcwa	softplus	none	none	0	0.016665815999999722	180.00918766894162
lcwa	softplus	none	none	0	0.014946797000000345	200.7118983418274
lcwa	softplus	none	none	0	0.014758422999999965	203.27375086078013
lcwa	softplus	none	none	0	0.013533516000002521	221.6718848227941
lcwa	softplus	none	none	0	0.012728841999997798	235.68522572599448
lcwa	softplus	none	none	0	0.012764825000001423	235.02084830772577
lcwa	softplus	none	none	0	0.012726124000000283	235.7355625326245
lcwa	softplus	none	none	0	0.013171463999999133	227.7651140374523
lcwa	softplus	none	none	0	0.012835903999999232	233.7194170352302
lcwa	softplus	none	none	0	0.012541262000002718	239.21037611680148
lcwa	softplus	none	none	0	0.012759658000000229	235.1160195672914
lcwa	softplus	none	none	0	0.013576901000000419	220.96353210500007
lcwa	softplus	none	none	0	0.012863632000001957	233.21562681515948
slcwa	softplus	basic	none	1	0.0018757870000030152	1599.3287084275441
slcwa	softplus	basic	none	1	0.0017413699999977439	1722.7814881408815
slcwa	softplus	basic	none	1	0.0017520960000005914	1712.2349460297767
slcwa	softplus	basic	none	1	0.0017151619999999923	1749.1059153596066
slcwa	softplus	basic	none	1	0.0016489240000012728	1819.3682668198683
slcwa	softplus	basic	none	1	0.0016339149999993197	1836.0808242786493
slcwa	softplus	basic	none	1	0.0016142869999988818	1858.4055995012523
slcwa	softplus	basic	none	1	0.0015592869999991876	1923.9562697576282
slcwa	softplus	basic	none	1	0.001542460999999662	1944.9438267811358
slcwa	softplus	basic	none	1	0.0014976850000003594	2003.0914377851684
slcwa	softplus	basic	none	1	0.0014592620000009049	2055.833702239995
slcwa	softplus	basic	none	1	0.0014031529999982695	2138.041966915725
slcwa	softplus	basic	none	1	0.0014340699999983997	2091.948091797017
slcwa	softplus	basic	none	1	0.0014380840000001172	2086.1090172755944
slcwa	softplus	basic	none	1	0.001417298999999872	2116.7022625432396
slcwa	softplus	basic	none	1	0.0014104989999985662	2126.9068606238284
slcwa	softplus	basic	none	1	0.0013890799999991543	2159.70282489261
slcwa	softplus	basic	none	1	0.0013735559999972224	2184.111896425094
slcwa	softplus	basic	none	1	0.0013970209999989436	2147.426559802801
slcwa	softplus	basic	none	1	0.0013271590000023537	2260.4676606154044
slcwa	softplus	basic	none	1	0.0013315049999995665	2253.08954904486
slcwa	softplus	basic	none	1	0.0013527619999997853	2217.6850029794423
slcwa	softplus	basic	none	1	0.0011997909999976741	2500.4354925197936
slcwa	softplus	basic	none	1	0.0012122320000003128	2474.773805673523
slcwa	softplus	basic	none	1	0.0011779829999980507	2546.7260563225145
slcwa	softplus	basic	none	1	0.0011745960000020261	2554.0696545832143
slcwa	softplus	basic	none	1	0.0011434570000012911	2623.622925913797
slcwa	softplus	basic	none	1	0.0011948030000006327	2510.8741775827575
slcwa	softplus	basic	none	1	0.0011460389999982112	2617.711962685984
slcwa	softplus	basic	none	1	0.0011721119999990037	2559.482370287609
slcwa	softplus	basic	none	1	0.0011672380000007365	2570.169922499188
slcwa	softplus	basic	none	1	0.0011740000000024509	2555.3662691599125
slcwa	softplus	basic	none	1	0.001154281999998119	2599.018264171917
slcwa	softplus	basic	none	1	0.0011640970000001971	2577.1048288926886
slcwa	softplus	basic	none	1	0.001115299999998598	2689.8592307036415
slcwa	softplus	basic	none	1	0.0011742720000000872	2554.7743623281294
slcwa	softplus	basic	none	1	0.0011810419999989108	2540.129817570219
slcwa	softplus	basic	none	1	0.0011747980000009761	2553.630496474719
slcwa	softplus	basic	none	1	0.0011497130000002187	2609.3468543883814
slcwa	softplus	basic	none	1	0.0011231709999997008	2671.0091339616133
slcwa	softplus	basic	none	1	0.0011556239999990225	2596.0000830741983
slcwa	softplus	basic	none	1	0.0011316550000017855	2650.984619866714
slcwa	softplus	basic	none	1	0.0011555319999985159	2596.2067688336224
slcwa	softplus	basic	none	1	0.0011442389999984925	2621.829879949864
slcwa	softplus	basic	none	1	0.0011389489999977798	2634.007317277462
slcwa	softplus	basic	none	1	0.0011342960000000346	2644.812288855738
slcwa	softplus	basic	none	1	0.0011233370000027776	2670.6144282549067
slcwa	softplus	basic	none	1	0.0011237460000010913	2669.6424280905885
slcwa	softplus	basic	none	1	0.0012793460000004586	2344.9481219302083
slcwa	softplus	basic	none	1	0.0011927059999976564	2515.288763539292
slcwa	softplus	basic	none	1	0.001226154000001145	2446.6747243798077
slcwa	softplus	basic	none	1	0.001187034000000864	2527.307558164144
slcwa	softplus	basic	none	1	0.0011482970000002979	2612.5645194572676
slcwa	softplus	basic	none	1	0.001218967999999876	2461.0982404790816
slcwa	softplus	basic	none	1	0.0011730760000006057	2557.379061542859
slcwa	softplus	basic	none	1	0.001167165999998332	2570.328470846724
slcwa	softplus	basic	none	1	0.0011198869999979877	2678.841704569649
slcwa	softplus	basic	none	1	0.001114975000000129	2690.6432879657864
slcwa	softplus	basic	none	1	0.0010668980000012596	2811.8901713157757
slcwa	softplus	basic	none	1	0.0011419589999981383	2627.064544353073
slcwa	softplus	basic	none	1	0.0011235449999986713	2670.1200218981417
slcwa	softplus	basic	none	1	0.0011453420000009373	2619.3049761534503
slcwa	softplus	basic	none	1	0.001120371999999037	2677.682055605262
slcwa	softplus	basic	none	1	0.001157962000000623	2590.7585913858884
slcwa	softplus	basic	none	1	0.0012125720000000229	2474.079889688978
slcwa	softplus	basic	none	1	0.0011853960000003383	2530.7998339788087
slcwa	softplus	basic	none	1	0.0011986059999991028	2502.9075442657936
slcwa	softplus	basic	none	1	0.0010828620000005174	2770.43612205301
slcwa	softplus	basic	none	1	0.0012297470000000033	2439.5261789620076
slcwa	softplus	basic	none	1	0.0011633760000009374	2578.7019845669693
slcwa	softplus	basic	none	1	0.0012137209999991683	2471.7377387406627
slcwa	softplus	basic	none	1	0.0012108270000013022	2477.645443979011
slcwa	softplus	basic	none	1	0.001229376999997811	2440.26039205658
slcwa	softplus	basic	none	1	0.0012369499999991262	2425.320344397202
slcwa	softplus	basic	none	1	0.001153724000001688	2600.2752824727672
slcwa	softplus	basic	none	1	0.0011854470000010053	2530.690954549175
slcwa	softplus	basic	none	1	0.0012389649999988706	2421.3759065048125
slcwa	softplus	basic	none	1	0.00117365699999894	2556.1130722201715
slcwa	softplus	basic	none	1	0.0012731750000014586	2356.3139395578482
slcwa	softplus	basic	none	1	0.001249616999999148	2400.735585384998
slcwa	softplus	basic	none	1	0.0012328090000011116	2433.4669847456457
slcwa	softplus	basic	none	1	0.001206166000002895	2487.219835406403
slcwa	softplus	basic	none	1	0.001249323999999774	2401.2986222953714
slcwa	softplus	basic	none	1	0.0012089620000033108	2481.4675730021163
slcwa	softplus	basic	none	1	0.0012163759999985757	2466.3426440537405
slcwa	softplus	basic	none	1	0.0011661469999992846	2572.574469601037
slcwa	softplus	basic	none	1	0.001222470000001863	2454.0479520932445
slcwa	softplus	basic	none	1	0.0012755400000017403	2351.945058560223
slcwa	softplus	basic	none	1	0.0011699140000018815	2564.291050449157
slcwa	softplus	basic	none	1	0.0011653600000016695	2574.311800641606
slcwa	softplus	basic	none	1	0.0011800550000025112	2542.2543864426793
slcwa	softplus	basic	none	1	0.0012053969999996639	2488.806592351596
slcwa	softplus	basic	none	1	0.0011514969999986135	2605.3042257197476
slcwa	softplus	basic	none	1	0.0011354709999977786	2642.075403075789
slcwa	softplus	basic	none	1	0.0012511980000020628	2397.702042358647
slcwa	softplus	basic	none	1	0.0012114069999995536	2476.459191668123
slcwa	softplus	basic	none	1	0.0011628379999990557	2579.895049871466
slcwa	softplus	basic	none	1	0.0011562719999993476	2594.5452281138805
slcwa	softplus	basic	none	1	0.00106625299999763	2813.5911458224905
slcwa	softplus	basic	none	1	0.0011934639999999774	2513.6912382778673
slcwa	softplus	basic	none	1	0.001201455000000351	2496.9724209388814
slcwa	softplus	basic	none	1	0.0012045640000017954	2490.527693003882
slcwa	softplus	basic	none	1	0.0011326199999999176	2648.72596281208
slcwa	softplus	basic	none	1	0.0012161849999969832	2466.7299794089236
slcwa	softplus	basic	none	1	0.0011886959999998226	2523.773950615168
slcwa	softplus	basic	none	1	0.0011608070000015402	2584.4089499770585
slcwa	softplus	basic	none	1	0.0012140099999982112	2471.149331557747
slcwa	softplus	basic	none	1	0.0012489209999984041	2402.0734698222172
slcwa	softplus	basic	none	1	0.001189611000000923	2521.83276717992
slcwa	softplus	basic	none	1	0.001240512999999055	2418.354342116758
slcwa	softplus	basic	none	1	0.001205554999998526	2488.480409441019
slcwa	softplus	basic	none	1	0.0011347859999979448	2643.6702603005615
slcwa	softplus	basic	none	1	0.001253265999999087	2393.745621442045
slcwa	softplus	basic	none	1	0.0012231009999972287	2452.78190436178
slcwa	softplus	basic	none	1	0.0011995449999986363	2500.9482762242437
slcwa	softplus	basic	none	1	0.001178391999999917	2545.842130632431
slcwa	softplus	basic	none	1	0.0012337040000005572	2431.7016075157776
slcwa	softplus	basic	none	1	0.0011760220000027743	2550.97268587911
slcwa	softplus	basic	none	1	0.0011374389999971868	2637.5040771482427
slcwa	softplus	basic	none	1	0.0011040350000008914	2717.30515789588
slcwa	softplus	basic	none	1	0.0011053269999976578	2714.1289410340623
slcwa	softplus	basic	none	1	0.001146047999998956	2617.691405597962
slcwa	softplus	basic	none	1	0.0012316629999986617	2435.7312024500693
slcwa	softplus	basic	none	1	0.001252593000000246	2395.0317461453246
slcwa	softplus	basic	none	1	0.001224984000000262	2449.0115789262213
slcwa	softplus	basic	none	1	0.001306364000001281	2296.4503002203505
slcwa	softplus	basic	none	1	0.00127924500000276	2345.133262192565
slcwa	softplus	basic	none	1	0.0011701289999983544	2563.8198865289373
slcwa	softplus	basic	none	1	0.0011424820000023317	2625.861939176177
slcwa	softplus	basic	none	1	0.001212895000001879	2473.4210298462376
slcwa	softplus	basic	none	1	0.0012080179999998109	2483.4067042051274
slcwa	softplus	basic	none	1	0.0011800870000016062	2542.1854490354667
slcwa	softplus	basic	none	1	0.0011986810000017556	2502.750940405
slcwa	softplus	basic	none	1	0.0011740309999979104	2555.2987953515194
slcwa	softplus	basic	none	1	0.0013129800000015734	2284.8786729397284
slcwa	softplus	basic	none	1	0.0011779210000000262	2546.860103521317
slcwa	softplus	basic	none	1	0.0012293780000014465	2440.258407094051
slcwa	softplus	basic	none	1	0.001187978000000811	2525.2992900524687
