trainer	loss	sampler	filterer	num_negs_per_pos	workers	epochs	time	frequency
lcwa	marginranking	none	none	0	0	3	0.023412455804646015	128.13692100615407
lcwa	marginranking	none	none	0	0	3	0.022842902690172195	131.33182068366045
lcwa	marginranking	none	none	0	0	3	0.022798073012381792	131.59006896638496
lcwa	marginranking	none	none	0	0	3	0.02300653187558055	130.39775035298743
lcwa	marginranking	none	none	0	0	3	0.0227542738430202	131.843363611458
lcwa	marginranking	none	none	0	0	3	0.022709264885634184	132.10467248095694
lcwa	marginranking	none	none	0	0	3	0.022658134810626507	132.4027782989896
lcwa	marginranking	none	none	0	0	3	0.022915042005479336	130.91837227628272
lcwa	marginranking	none	none	0	0	3	0.022823442704975605	131.4437983252188
lcwa	marginranking	none	none	0	2	3	0.02801526803523302	107.08446537891734
lcwa	marginranking	none	none	0	2	3	0.02294763084501028	130.73244991006635
lcwa	marginranking	none	none	0	2	3	0.022812183015048504	131.50867665847636
lcwa	marginranking	none	none	0	2	3	0.022601705975830555	132.73334336833207
lcwa	marginranking	none	none	0	2	3	0.022761393804103136	131.8021218656301
lcwa	marginranking	none	none	0	2	3	0.02284307312220335	131.33084081773634
lcwa	marginranking	none	none	0	2	3	0.023153868038207293	129.56798384829517
lcwa	marginranking	none	none	0	2	3	0.023102010134607553	129.85882970875784
lcwa	marginranking	none	none	0	2	3	0.022880402393639088	131.1165751540288
lcwa	marginranking	none	none	0	8	3	0.025244052056223154	118.83987536226147
lcwa	marginranking	none	none	0	8	3	0.022834952920675278	131.3775425954013
lcwa	marginranking	none	none	0	8	3	0.02322050789371133	129.19614048633588
lcwa	marginranking	none	none	0	8	3	0.02280966378748417	131.5232012164126
lcwa	marginranking	none	none	0	8	3	0.022939823102205992	130.77694569107237
lcwa	marginranking	none	none	0	8	3	0.02262062579393387	132.62232563011165
lcwa	marginranking	none	none	0	8	3	0.022782813291996717	131.67820679344538
lcwa	marginranking	none	none	0	8	3	0.022909782826900482	130.94842594829944
lcwa	marginranking	none	none	0	8	3	0.02305349102243781	130.1321347417673
slcwa	marginranking	bernoulli	none	1	0	3	0.0016712392680346966	1795.0751022789616
slcwa	marginranking	bernoulli	none	1	0	3	0.0009022681042551994	3324.9540639325023
slcwa	marginranking	bernoulli	none	1	0	3	0.0008687488734722137	3453.241887968851
slcwa	marginranking	bernoulli	none	1	0	3	0.0009387689642608166	3195.674456880016
slcwa	marginranking	bernoulli	none	1	0	3	0.0008703297935426235	3446.969208980754
slcwa	marginranking	bernoulli	none	1	0	3	0.0008768392726778984	3421.3795999783324
slcwa	marginranking	bernoulli	none	1	0	3	0.0008644689805805683	3470.338516930048
slcwa	marginranking	bernoulli	none	1	0	3	0.0008779191412031651	3417.1711940220134
slcwa	marginranking	bernoulli	none	1	0	3	0.0008786981925368309	3414.141539700793
slcwa	marginranking	bernoulli	none	1	0	3	0.0008669602684676647	3460.3661887556177
slcwa	marginranking	bernoulli	none	1	0	3	0.000861859880387783	3480.8442396114174
slcwa	marginranking	bernoulli	none	1	0	3	0.0008745286613702774	3430.4193018664178
slcwa	marginranking	bernoulli	none	1	0	3	0.0008801487274467945	3408.514841238979
slcwa	marginranking	bernoulli	none	1	0	3	0.001064416952431202	2818.444401085301
slcwa	marginranking	bernoulli	none	1	0	3	0.0012147440575063229	2469.656041091096
slcwa	marginranking	bernoulli	none	1	0	3	0.001232285052537918	2434.501655133635
slcwa	marginranking	bernoulli	none	1	0	3	0.0012343148700892925	2430.498143300319
slcwa	marginranking	bernoulli	none	1	0	3	0.0012205340899527073	2457.940359630793
slcwa	marginranking	bernoulli	none	1	0	3	0.0012311842292547226	2436.6783855053127
slcwa	marginranking	bernoulli	none	1	0	3	0.0012448537163436413	2409.9217125780356
slcwa	marginranking	bernoulli	none	1	0	3	0.0012188549153506756	2461.3265797405206
slcwa	marginranking	bernoulli	none	1	0	3	0.0012301141396164894	2438.798078473681
slcwa	marginranking	bernoulli	none	1	0	3	0.0012142350897192955	2470.691240436425
slcwa	marginranking	bernoulli	none	1	0	3	0.0012231143191456795	2452.755194702846
slcwa	marginranking	bernoulli	none	1	0	3	0.0012314841151237488	2436.085015760465
slcwa	marginranking	bernoulli	none	1	0	3	0.0012488653883337975	2402.1804335553884
slcwa	marginranking	bernoulli	none	1	0	3	0.0012329146265983582	2433.258504100218
slcwa	marginranking	bernoulli	none	1	0	3	0.0012299143709242344	2439.1941999552478
slcwa	marginranking	bernoulli	none	1	0	3	0.0012406748719513416	2418.0388172781963
slcwa	marginranking	bernoulli	none	1	0	3	0.0012429552152752876	2413.6026488577586
slcwa	marginranking	bernoulli	none	1	0	3	0.0012306440621614456	2437.747917729307
slcwa	marginranking	bernoulli	none	1	0	3	0.001251325011253357	2397.458672223876
slcwa	marginranking	bernoulli	none	1	0	3	0.0012305951677262783	2437.8447751773483
slcwa	marginranking	bernoulli	none	1	0	3	0.0012271548621356487	2444.6792271832946
slcwa	marginranking	bernoulli	none	1	0	3	0.001206735149025917	2486.046753856151
slcwa	marginranking	bernoulli	none	1	0	3	0.0012388038448989391	2421.6909015524875
slcwa	marginranking	bernoulli	none	1	0	3	0.0012148641981184483	2469.4118113335844
slcwa	marginranking	bernoulli	none	1	0	3	0.001205424778163433	2488.749239559149
